기준년월,행정동코드,매출금액,활성화비율,행정구역,총인구수,월유동인구수,년도,가맹점수_소매,가맹점수_숙박,가맹점수_음식,가맹점수_부동산,가맹점수_과학·기술,가맹점수_시설관리·임대,가맹점수_교육,가맹점수_보건의료,가맹점수_예술·스포츠,가맹점수_수리·개인,가맹점수_기타
202404,4127161000,151032.0,100.0,경기도 안산시 상록구 안산동,8558.0,77169.42,2024,78,2,81,0,0,1,9,3,4,22,10
202405,4127161000,131830.0,100.0,경기도 안산시 상록구 안산동,8520.0,79684.96,2024,78,2,81,0,0,1,9,3,4,22,10
202406,4127161000,104030.0,100.0,경기도 안산시 상록구 안산동,8498.0,75910.53,2024,78,2,81,0,0,1,9,3,4,22,10
202407,4127161000,115790.0,100.0,경기도 안산시 상록구 안산동,8472.0,73813.38,2024,78,2,81,0,0,1,9,3,4,22,10
202408,4127161000,86306.0,100.0,경기도 안산시 상록구 안산동,8441.0,71404.01,2024,78,2,81,0,0,1,9,3,4,22,10
202409,4127161000,139198.0,100.0,경기도 안산시 상록구 안산동,8413.0,79258.26,2024,78,2,81,0,0,1,9,3,4,22,10
202410,4127161000,148622.0,100.0,경기도 안산시 상록구 안산동,8391.0,76536.96,2024,78,2,81,0,0,1,9,3,4,22,10
202411,4127161000,129804.0,100.0,경기도 안산시 상록구 안산동,8397.0,74269.09,2024,78,2,81,0,0,1,9,3,4,22,10
202412,4127161000,210534.0,100.0,경기도 안산시 상록구 안산동,8370.0,70023.29,2024,78,2,81,0,0,1,9,3,4,22,10
202501,4127161000,168682.0,100.0,경기도 안산시 상록구 안산동,8364.0,69947.61,2025,79,2,80,0,0,1,8,3,4,22,8
202502,4127161000,146914.0,100.0,경기도 안산시 상록구 안산동,8338.0,61445.03,2025,79,2,80,0,0,1,8,3,4,22,8
202503,4127161000,160274.0,100.0,경기도 안산시 상록구 안산동,8325.0,73058.01,2025,79,2,80,0,0,1,8,3,4,22,8
202504,4127161000,132244.0,100.0,경기도 안산시 상록구 안산동,8322.0,73325.88,2025,79,2,80,0,0,1,8,3,4,22,8
202505,4127161000,186430.0,100.0,경기도 안산시 상록구 안산동,8293.0,74519.07,2025,79,2,80,0,0,1,8,3,4,22,8
202506,4127161000,161558.0,100.0,경기도 안산시 상록구 안산동,8263.0,72026.19,2025,79,2,80,0,0,1,8,3,4,22,8
202307,4127351000,45761860.0,100.0,경기도 안산시 단원구 와동,37056.0,488730.47,2023,292,3,339,0,9,0,36,20,52,179,17
202308,4127351000,6437246.0,100.0,경기도 안산시 단원구 와동,37017.0,472795.97,2023,292,3,339,0,9,0,36,20,52,179,17
202309,4127351000,1415770.0,100.0,경기도 안산시 단원구 와동,36968.0,484751.12,2023,292,3,339,0,9,0,36,20,52,179,17
202310,4127351000,1660230.0,100.0,경기도 안산시 단원구 와동,36873.0,481536.4,2023,292,3,339,0,9,0,36,20,52,179,17
202311,4127351000,1600302.0,100.0,경기도 안산시 단원구 와동,36754.0,456336.72,2023,292,3,339,0,9,0,36,20,52,179,17
202312,4127351000,2203814.0,100.0,경기도 안산시 단원구 와동,36697.0,471689.7,2023,292,3,339,0,9,0,36,20,52,179,17
202401,4127351000,1338442.0,100.0,경기도 안산시 단원구 와동,36566.0,455530.72,2024,291,3,347,0,10,0,50,19,52,174,19
202402,4127351000,1251073.0,100.0,경기도 안산시 단원구 와동,36465.0,413448.12,2024,291,3,347,0,10,0,50,19,52,174,19
202403,4127351000,781721.0,100.0,경기도 안산시 단원구 와동,36431.0,470401.2,2024,291,3,347,0,10,0,50,19,52,174,19
202404,4127351000,1118780.0,100.0,경기도 안산시 단원구 와동,36373.0,482672.22,2024,291,3,347,0,10,0,50,19,52,174,19
202405,4127351000,1056562.0,100.0,경기도 안산시 단원구 와동,36280.0,457231.53,2024,291,3,347,0,10,0,50,19,52,174,19
202406,4127351000,1415602.0,100.0,경기도 안산시 단원구 와동,36273.0,452915.22,2024,291,3,347,0,10,0,50,19,52,174,19
202407,4127351000,1422840.0,100.0,경기도 안산시 단원구 와동,36194.0,471966.34,2024,291,3,347,0,10,0,50,19,52,174,19
202408,4127351000,1049428.0,100.0,경기도 안산시 단원구 와동,36117.0,455428.56,2024,291,3,347,0,10,0,50,19,52,174,19
202409,4127351000,1708714.0,100.0,경기도 안산시 단원구 와동,36020.0,484536.94,2024,291,3,347,0,10,0,50,19,52,174,19
202410,4127351000,1486614.0,100.0,경기도 안산시 단원구 와동,35865.0,452576.6,2024,291,3,347,0,10,0,50,19,52,174,19
202411,4127351000,1781260.0,100.0,경기도 안산시 단원구 와동,35803.0,432953.75,2024,291,3,347,0,10,0,50,19,52,174,19
202412,4127351000,2726942.0,100.0,경기도 안산시 단원구 와동,35711.0,431479.06,2024,291,3,347,0,10,0,50,19,52,174,19
202501,4127351000,1147948.0,100.0,경기도 안산시 단원구 와동,35686.0,450767.94,2025,270,3,294,0,7,0,50,16,42,165,17
202502,4127351000,1429928.0,100.0,경기도 안산시 단원구 와동,35587.0,400149.53,2025,270,3,294,0,7,0,50,16,42,165,17
202503,4127351000,1085254.0,100.0,경기도 안산시 단원구 와동,35525.0,451143.28,2025,270,3,294,0,7,0,50,16,42,165,17
202504,4127351000,978194.0,100.0,경기도 안산시 단원구 와동,35481.0,435728.16,2025,270,3,294,0,7,0,50,16,42,165,17
202505,4127351000,1224888.0,100.0,경기도 안산시 단원구 와동,35370.0,451172.44,2025,270,3,294,0,7,0,50,16,42,165,17
202506,4127351000,1316844.0,100.0,경기도 안산시 단원구 와동,35311.0,412523.28,2025,270,3,294,0,7,0,50,16,42,165,17
202307,4127352500,49482630.0,100.0,경기도 안산시 단원구 고잔동,20725.0,1179933.0,2023,132,0,138,0,4,1,11,13,9,60,8
202308,4127352500,6184921.0,100.0,경기도 안산시 단원구 고잔동,20687.0,1199530.8,2023,132,0,138,0,4,1,11,13,9,60,8
202309,4127352500,981323.0,100.0,경기도 안산시 단원구 고잔동,20643.0,1146945.6,2023,132,0,138,0,4,1,11,13,9,60,8
202310,4127352500,1093314.0,100.0,경기도 안산시 단원구 고잔동,20593.0,1196526.2,2023,132,0,138,0,4,1,11,13,9,60,8
202311,4127352500,724221.0,100.0,경기도 안산시 단원구 고잔동,20552.0,1164237.6,2023,132,0,138,0,4,1,11,13,9,60,8
202312,4127352500,1176866.0,100.0,경기도 안산시 단원구 고잔동,20396.0,1192369.2,2023,132,0,138,0,4,1,11,13,9,60,8
202401,4127352500,1378999.0,100.0,경기도 안산시 단원구 고잔동,20378.0,1253053.8,2024,126,0,136,0,4,1,22,14,8,56,11
202402,4127352500,1239055.0,100.0,경기도 안산시 단원구 고잔동,20353.0,1102317.5,2024,126,0,136,0,4,1,22,14,8,56,11
202403,4127352500,549426.0,100.0,경기도 안산시 단원구 고잔동,20298.0,1263593.5,2024,126,0,136,0,4,1,22,14,8,56,11
202404,4127352500,836521.0,100.0,경기도 안산시 단원구 고잔동,20286.0,1245655.2,2024,126,0,136,0,4,1,22,14,8,56,11
202405,4127352500,950058.0,100.0,경기도 안산시 단원구 고잔동,20257.0,1271341.2,2024,126,0,136,0,4,1,22,14,8,56,11
202406,4127352500,480263.0,100.0,경기도 안산시 단원구 고잔동,20238.0,1229243.2,2024,126,0,136,0,4,1,22,14,8,56,11
202407,4127352500,800090.0,100.0,경기도 안산시 단원구 고잔동,20175.0,1310979.6,2024,126,0,136,0,4,1,22,14,8,56,11
202408,4127352500,439585.0,100.0,경기도 안산시 단원구 고잔동,20118.0,1229486.4,2024,126,0,136,0,4,1,22,14,8,56,11
202409,4127352500,410077.0,100.0,경기도 안산시 단원구 고잔동,20057.0,1341998.9,2024,126,0,136,0,4,1,22,14,8,56,11
202410,4127352500,720146.0,100.0,경기도 안산시 단원구 고잔동,20028.0,1198360.5,2024,126,0,136,0,4,1,22,14,8,56,11
202411,4127352500,583870.0,100.0,경기도 안산시 단원구 고잔동,19962.0,1210381.5,2024,126,0,136,0,4,1,22,14,8,56,11
202412,4127352500,704926.0,100.0,경기도 안산시 단원구 고잔동,19918.0,1241054.9,2024,126,0,136,0,4,1,22,14,8,56,11
202501,4127352500,756405.0,100.0,경기도 안산시 단원구 고잔동,19857.0,1259697.4,2025,109,0,115,0,3,0,17,11,8,54,9
202502,4127352500,893478.0,100.0,경기도 안산시 단원구 고잔동,19809.0,1173646.5,2025,109,0,115,0,3,0,17,11,8,54,9
202503,4127352500,470923.0,100.0,경기도 안산시 단원구 고잔동,19765.0,1220523.8,2025,109,0,115,0,3,0,17,11,8,54,9
202504,4127352500,523808.0,100.0,경기도 안산시 단원구 고잔동,19731.0,1234578.6,2025,109,0,115,0,3,0,17,11,8,54,9
202505,4127352500,546625.0,100.0,경기도 안산시 단원구 고잔동,19709.0,1246400.0,2025,109,0,115,0,3,0,17,11,8,54,9
202506,4127352500,753141.0,100.0,경기도 안산시 단원구 고잔동,19689.0,1181489.5,2025,109,0,115,0,3,0,17,11,8,54,9
202307,4127353200,312443749.0,100.0,경기도 안산시 단원구 중앙동,23038.0,2177725.8,2023,472,19,559,2,23,4,56,88,87,225,53
202308,4127353200,38592756.0,100.0,경기도 안산시 단원구 중앙동,23058.0,2179060.8,2023,472,19,559,2,23,4,56,88,87,225,53
202309,4127353200,11328563.0,100.0,경기도 안산시 단원구 중앙동,23060.0,2143927.5,2023,472,19,559,2,23,4,56,88,87,225,53
202310,4127353200,12148376.0,100.0,경기도 안산시 단원구 중앙동,23085.0,2194639.2,2023,472,19,559,2,23,4,56,88,87,225,53
202311,4127353200,9466829.0,100.0,경기도 안산시 단원구 중앙동,23191.0,2104933.8,2023,472,19,559,2,23,4,56,88,87,225,53
202312,4127353200,11993493.0,100.0,경기도 안산시 단원구 중앙동,23549.0,2178385.0,2023,472,19,559,2,23,4,56,88,87,225,53
202401,4127353200,7550179.0,100.0,경기도 안산시 단원구 중앙동,23880.0,2167560.5,2024,431,18,566,2,25,4,95,101,85,212,60
202402,4127353200,6650386.0,100.0,경기도 안산시 단원구 중앙동,24078.0,2008442.4,2024,431,18,566,2,25,4,95,101,85,212,60
202403,4127353200,4602082.0,100.0,경기도 안산시 단원구 중앙동,24225.0,2276284.5,2024,431,18,566,2,25,4,95,101,85,212,60
202404,4127353200,6679153.0,100.0,경기도 안산시 단원구 중앙동,24293.0,2209947.2,2024,431,18,566,2,25,4,95,101,85,212,60
202405,4127353200,5057275.0,100.0,경기도 안산시 단원구 중앙동,24374.0,2326791.0,2024,431,18,566,2,25,4,95,101,85,212,60
202406,4127353200,5940714.0,100.0,경기도 안산시 단원구 중앙동,24351.0,2163869.5,2024,431,18,566,2,25,4,95,101,85,212,60
202407,4127353200,6692227.0,100.0,경기도 안산시 단원구 중앙동,24332.0,2207527.0,2024,431,18,566,2,25,4,95,101,85,212,60
202408,4127353200,6000708.0,100.0,경기도 안산시 단원구 중앙동,24370.0,2152828.8,2024,431,18,566,2,25,4,95,101,85,212,60
202409,4127353200,6701167.0,100.0,경기도 안산시 단원구 중앙동,24385.0,2353957.0,2024,431,18,566,2,25,4,95,101,85,212,60
202410,4127353200,5956702.0,100.0,경기도 안산시 단원구 중앙동,24365.0,2276014.5,2024,431,18,566,2,25,4,95,101,85,212,60
202411,4127353200,6797901.0,100.0,경기도 안산시 단원구 중앙동,24379.0,2177268.5,2024,431,18,566,2,25,4,95,101,85,212,60
202412,4127353200,9546738.0,100.0,경기도 안산시 단원구 중앙동,24288.0,2306532.8,2024,431,18,566,2,25,4,95,101,85,212,60
202501,4127353200,6046398.0,100.0,경기도 안산시 단원구 중앙동,24262.0,2260736.0,2025,340,14,527,2,26,4,86,93,82,197,55
202502,4127353200,8233584.0,100.0,경기도 안산시 단원구 중앙동,24238.0,2120032.0,2025,340,14,527,2,26,4,86,93,82,197,55
202503,4127353200,6846765.0,100.0,경기도 안산시 단원구 중앙동,24179.0,2354822.8,2025,340,14,527,2,26,4,86,93,82,197,55
202504,4127353200,6219603.0,100.0,경기도 안산시 단원구 중앙동,24161.0,2232673.0,2025,340,14,527,2,26,4,86,93,82,197,55
202505,4127353200,7121047.0,100.0,경기도 안산시 단원구 중앙동,24090.0,2224592.8,2025,340,14,527,2,26,4,86,93,82,197,55
202506,4127353200,7097153.0,100.0,경기도 안산시 단원구 중앙동,23995.0,2089232.1,2025,340,14,527,2,26,4,86,93,82,197,55
202307,4127353500,416363990.0,100.0,경기도 안산시 단원구 호수동,42891.0,3146727.2,2023,646,8,939,3,24,14,209,82,136,337,87
202308,4127353500,58647060.0,100.0,경기도 안산시 단원구 호수동,42902.0,3100254.5,2023,646,8,939,3,24,14,209,82,136,337,87
202309,4127353500,1647286.0,100.0,경기도 안산시 단원구 호수동,42911.0,3102153.5,2023,646,8,939,3,24,14,209,82,136,337,87
202310,4127353500,1772782.0,100.0,경기도 안산시 단원구 호수동,42888.0,3159612.0,2023,646,8,939,3,24,14,209,82,136,337,87
202311,4127353500,1677660.0,100.0,경기도 안산시 단원구 호수동,42863.0,3049736.0,2023,646,8,939,3,24,14,209,82,136,337,87
202312,4127353500,2621034.0,100.0,경기도 안산시 단원구 호수동,42772.0,3176452.2,2023,646,8,939,3,24,14,209,82,136,337,87
202401,4127353500,1600376.0,100.0,경기도 안산시 단원구 호수동,42742.0,3140988.2,2024,549,7,937,3,26,14,311,86,139,327,96
202402,4127353500,1717970.0,100.0,경기도 안산시 단원구 호수동,42628.0,2807640.0,2024,549,7,937,3,26,14,311,86,139,327,96
202403,4127353500,1045846.0,100.0,경기도 안산시 단원구 호수동,42572.0,3187108.5,2024,549,7,937,3,26,14,311,86,139,327,96
202404,4127353500,1684622.0,100.0,경기도 안산시 단원구 호수동,42491.0,3280185.2,2024,549,7,937,3,26,14,311,86,139,327,96
202405,4127353500,1411006.0,100.0,경기도 안산시 단원구 호수동,42478.0,3405776.5,2024,549,7,937,3,26,14,311,86,139,327,96
202406,4127353500,2150638.0,100.0,경기도 안산시 단원구 호수동,42472.0,3184938.2,2024,549,7,937,3,26,14,311,86,139,327,96
202407,4127353500,2000928.0,100.0,경기도 안산시 단원구 호수동,42428.0,3168645.0,2024,549,7,937,3,26,14,311,86,139,327,96
202408,4127353500,1711956.0,100.0,경기도 안산시 단원구 호수동,42429.0,3101814.2,2024,549,7,937,3,26,14,311,86,139,327,96
202409,4127353500,2432300.0,100.0,경기도 안산시 단원구 호수동,42346.0,3233293.2,2024,549,7,937,3,26,14,311,86,139,327,96
202410,4127353500,1570416.0,100.0,경기도 안산시 단원구 호수동,42277.0,3270436.0,2024,549,7,937,3,26,14,311,86,139,327,96
202411,4127353500,2096820.0,100.0,경기도 안산시 단원구 호수동,42296.0,3107932.0,2024,549,7,937,3,26,14,311,86,139,327,96
202412,4127353500,4124636.0,100.0,경기도 안산시 단원구 호수동,42215.0,3172476.2,2024,549,7,937,3,26,14,311,86,139,327,96
202501,4127353500,1436904.0,100.0,경기도 안산시 단원구 호수동,42148.0,3178079.8,2025,501,7,894,3,25,10,285,81,128,341,85
202502,4127353500,1597134.0,100.0,경기도 안산시 단원구 호수동,42117.0,2982367.5,2025,501,7,894,3,25,10,285,81,128,341,85
202503,4127353500,1809742.0,100.0,경기도 안산시 단원구 호수동,42056.0,3171247.0,2025,501,7,894,3,25,10,285,81,128,341,85
202504,4127353500,1744846.0,100.0,경기도 안산시 단원구 호수동,41950.0,3085024.8,2025,501,7,894,3,25,10,285,81,128,341,85
202505,4127353500,1858510.0,100.0,경기도 안산시 단원구 호수동,41912.0,3203219.0,2025,501,7,894,3,25,10,285,81,128,341,85
202506,4127353500,2634554.0,100.0,경기도 안산시 단원구 호수동,41894.0,3016918.8,2025,501,7,894,3,25,10,285,81,128,341,85
202307,4127354500,22253557.0,100.0,경기도 안산시 단원구 원곡동,5768.0,518628.5,2023,439,3,212,1,14,0,14,15,30,50,32
202308,4127354500,3950158.0,100.0,경기도 안산시 단원구 원곡동,5735.0,518648.5,2023,439,3,212,1,14,0,14,15,30,50,32
202309,4127354500,2303514.0,100.0,경기도 안산시 단원구 원곡동,5743.0,516122.78,2023,439,3,212,1,14,0,14,15,30,50,32
202310,4127354500,2680203.0,100.0,경기도 안산시 단원구 원곡동,5713.0,485181.1,2023,439,3,212,1,14,0,14,15,30,50,32
202311,4127354500,1838555.0,100.0,경기도 안산시 단원구 원곡동,5643.0,462731.3,2023,439,3,212,1,14,0,14,15,30,50,32
202312,4127354500,2563769.0,100.0,경기도 안산시 단원구 원곡동,5613.0,470271.6,2023,439,3,212,1,14,0,14,15,30,50,32
202401,4127354500,1123676.0,100.0,경기도 안산시 단원구 원곡동,5601.0,479594.16,2024,438,3,209,1,15,0,14,15,29,44,34
202402,4127354500,1341921.0,100.0,경기도 안산시 단원구 원곡동,5557.0,465159.47,2024,438,3,209,1,15,0,14,15,29,44,34
202403,4127354500,1216366.0,100.0,경기도 안산시 단원구 원곡동,5551.0,466671.8,2024,438,3,209,1,15,0,14,15,29,44,34
202404,4127354500,1527100.0,100.0,경기도 안산시 단원구 원곡동,5522.0,455001.78,2024,438,3,209,1,15,0,14,15,29,44,34
202405,4127354500,872350.0,100.0,경기도 안산시 단원구 원곡동,5496.0,457861.53,2024,438,3,209,1,15,0,14,15,29,44,34
202406,4127354500,1129157.0,100.0,경기도 안산시 단원구 원곡동,5510.0,440401.5,2024,438,3,209,1,15,0,14,15,29,44,34
202407,4127354500,1435744.0,100.0,경기도 안산시 단원구 원곡동,5484.0,452005.34,2024,438,3,209,1,15,0,14,15,29,44,34
202408,4127354500,1205144.0,100.0,경기도 안산시 단원구 원곡동,5474.0,425099.0,2024,438,3,209,1,15,0,14,15,29,44,34
202409,4127354500,1356244.0,100.0,경기도 안산시 단원구 원곡동,5476.0,561031.5,2024,438,3,209,1,15,0,14,15,29,44,34
202410,4127354500,1082913.0,100.0,경기도 안산시 단원구 원곡동,5396.0,428584.62,2024,438,3,209,1,15,0,14,15,29,44,34
202411,4127354500,1357519.0,100.0,경기도 안산시 단원구 원곡동,5378.0,415773.1,2024,438,3,209,1,15,0,14,15,29,44,34
202412,4127354500,1184474.0,100.0,경기도 안산시 단원구 원곡동,5367.0,417334.78,2024,438,3,209,1,15,0,14,15,29,44,34
202501,4127354500,1160646.0,100.0,경기도 안산시 단원구 원곡동,5356.0,593391.94,2025,402,2,188,1,11,0,14,16,25,44,30
202502,4127354500,1896992.0,100.0,경기도 안산시 단원구 원곡동,5363.0,508547.0,2025,402,2,188,1,11,0,14,16,25,44,30
202503,4127354500,1942727.0,100.0,경기도 안산시 단원구 원곡동,5348.0,528448.75,2025,402,2,188,1,11,0,14,16,25,44,30
202504,4127354500,1642498.0,100.0,경기도 안산시 단원구 원곡동,5338.0,375806.1,2025,402,2,188,1,11,0,14,16,25,44,30
202505,4127354500,1576403.0,100.0,경기도 안산시 단원구 원곡동,5330.0,391433.94,2025,402,2,188,1,11,0,14,16,25,44,30
202506,4127354500,1550968.0,100.0,경기도 안산시 단원구 원곡동,5339.0,375006.94,2025,402,2,188,1,11,0,14,16,25,44,30
202307,4127355500,68804419.0,100.0,경기도 안산시 단원구 백운동,24090.0,74564.08,2023,242,4,190,3,6,1,22,32,11,80,11
202308,4127355500,9020186.0,100.0,경기도 안산시 단원구 백운동,24215.0,73494.07,2023,242,4,190,3,6,1,22,32,11,80,11
202309,4127355500,1462760.0,100.0,경기도 안산시 단원구 백운동,24279.0,73403.6,2023,242,4,190,3,6,1,22,32,11,80,11
202310,4127355500,1389134.0,100.0,경기도 안산시 단원구 백운동,24312.0,73887.52,2023,242,4,190,3,6,1,22,32,11,80,11
202311,4127355500,1377771.0,100.0,경기도 안산시 단원구 백운동,24252.0,70146.0,2023,242,4,190,3,6,1,22,32,11,80,11
202312,4127355500,2169340.0,100.0,경기도 안산시 단원구 백운동,24221.0,71615.19,2023,242,4,190,3,6,1,22,32,11,80,11
202401,4127355500,1468545.0,100.0,경기도 안산시 단원구 백운동,24189.0,74198.31,2024,223,3,195,3,6,1,40,33,10,75,12
202402,4127355500,1863455.0,100.0,경기도 안산시 단원구 백운동,24149.0,68469.94,2024,223,3,195,3,6,1,40,33,10,75,12
202403,4127355500,999145.0,100.0,경기도 안산시 단원구 백운동,24101.0,79152.61,2024,223,3,195,3,6,1,40,33,10,75,12
202404,4127355500,1496868.0,100.0,경기도 안산시 단원구 백운동,24034.0,75103.49,2024,223,3,195,3,6,1,40,33,10,75,12
202405,4127355500,1516390.0,100.0,경기도 안산시 단원구 백운동,24038.0,76073.45,2024,223,3,195,3,6,1,40,33,10,75,12
202406,4127355500,1779817.0,100.0,경기도 안산시 단원구 백운동,24019.0,73889.54,2024,223,3,195,3,6,1,40,33,10,75,12
202407,4127355500,1628593.0,100.0,경기도 안산시 단원구 백운동,24062.0,72940.29,2024,223,3,195,3,6,1,40,33,10,75,12
202408,4127355500,1494151.0,100.0,경기도 안산시 단원구 백운동,24038.0,70417.43,2024,223,3,195,3,6,1,40,33,10,75,12
202409,4127355500,1647659.0,100.0,경기도 안산시 단원구 백운동,24078.0,81636.22,2024,223,3,195,3,6,1,40,33,10,75,12
202410,4127355500,1389286.0,100.0,경기도 안산시 단원구 백운동,24074.0,72440.69,2024,223,3,195,3,6,1,40,33,10,75,12
202411,4127355500,1858229.0,100.0,경기도 안산시 단원구 백운동,24032.0,65475.97,2024,223,3,195,3,6,1,40,33,10,75,12
202412,4127355500,2164814.0,100.0,경기도 안산시 단원구 백운동,24061.0,63757.51,2024,223,3,195,3,6,1,40,33,10,75,12
202501,4127355500,1635358.0,100.0,경기도 안산시 단원구 백운동,24060.0,76064.34,2025,221,2,168,4,6,1,41,34,14,73,8
