X,Y,BASE_DATE,ADM_CD,ADM_NM
126.678739314716,37.6370881911097,"20250630","31230560",장기동
126.685378401011,37.6560502387614,"20250630","31230600",운양동
126.711104880051,37.6350415686359,"20250630","31230610",김포본동
126.663291416824,37.6479480195334,"20250630","31230620",장기본동
126.627421595212,37.6451929635277,"20250630","31230630",구래동
126.641498751375,37.6391461348218,"20250630","31230640",마산동
126.939211302236,37.2038987486002,"20250630","31240120",봉담읍
126.77534398168,37.0893994907713,"20250630","31240130",우정읍
126.927044664337,37.1145533924523,"20250630","31240140",향남읍
126.817392999063,37.2040472011306,"20250630","31240150",남양읍
126.906414495968,37.2636587585156,"20250630","31240310",매송면
126.871584381305,37.2321061648501,"20250630","31240330",비봉면
126.763575420552,37.1906255707422,"20250630","31240350",마도면
126.71977717658,37.2454258506612,"20250630","31240360",송산면
126.694987735996,37.1603971471478,"20250630","31240370",서신면
126.882080394926,37.1536812490297,"20250630","31240380",팔탄면
126.840760394621,37.0743526393388,"20250630","31240390",장안면
126.959909521704,37.0882884144047,"20250630","31240420",양감면
126.986130292979,37.161810042639,"20250630","31240430",정남면
127.038228741776,37.2197509036693,"20250630","31240520",진안동
127.035003285775,37.2033915606594,"20250630","31240530",병점1동
127.046044088972,37.2104034051462,"20250630","31240540",병점2동
127.060644283791,37.2268030573055,"20250630","31240550",반월동
126.988755016116,37.2238482543075,"20250630","31240560",기배동
127.005274293329,37.2075194994302,"20250630","31240570",화산동
127.074745572494,37.1923728201315,"20250630","31240600",동탄2동
127.07396305528,37.2102090477923,"20250630","31240610",동탄1동
127.056649629938,37.2085273380586,"20250630","31240620",동탄3동
127.111890971746,37.1956758791501,"20250630","31240640",동탄4동
127.12333980707,37.2093659980754,"20250630","31240650",동탄5동
126.819356666299,37.2822896843011,"20250630","31240670",새솔동
127.112313182463,37.1709724308406,"20250630","31240691",동탄7동
127.088616655289,37.1820014848668,"20250630","31240700",동탄6동
127.111794287733,37.1550069971745,"20250630","31240710",동탄8동
127.138855998353,37.1837611832468,"20250630","31240720",동탄9동
127.31115056708,37.3968719295647,"20250630","31250120",초월읍
127.38248627526,37.3639527552537,"20250630","31250140",곤지암읍
127.31549020546,37.3081014702429,"20250630","31250340",도척면
127.340058660152,37.4541392045932,"20250630","31250350",퇴촌면
127.320697387637,37.5028624696126,"20250630","31250360",남종면
127.234138964436,37.4595194397688,"20250630","31250380",남한산성면
127.213077897929,37.3598161810262,"20250630","31250511",오포1동
127.260965922619,37.3679461069662,"20250630","31250512",오포2동
127.161454853736,37.3643945091006,"20250630","31250513",신현동
127.167658309919,37.3505769426973,"20250630","31250514",능평동
127.252704425202,37.4054006891443,"20250630","31250540",경안동
127.262579194352,37.4250729309032,"20250630","31250550",송정동
127.271018299695,37.4025196932509,"20250630","31250560",쌍령동
127.226992237529,37.4308603730854,"20250630","31250570",탄벌동
127.204957070952,37.398288392558,"20250630","31250580",광남1동
127.228080606033,37.3840902428392,"20250630","31250590",광남2동
126.977635126117,37.7889317943283,"20250630","31260110",백석읍
127.02396409763,37.8692479569826,"20250630","31260310",은현면
126.979801376537,37.8960321363564,"20250630","31260320",남면
126.952974240253,37.8300588628865,"20250630","31260330",광적면
126.963492511381,37.7173504653158,"20250630","31260340",장흥면
127.034583171215,37.7856379314659,"20250630","31260510",양주1동
127.086935150345,37.7925861068821,"20250630","31260520",양주2동
127.074983632772,37.8568539551481,"20250630","31260530",회천1동
127.047418260663,37.8252425135919,"20250630","31260540",회천2동
127.070406237847,37.8258436444672,"20250630","31260550",회천3동
127.100896482456,37.8369674476618,"20250630","31260561",옥정1동
127.088064054571,37.8178215842478,"20250630","31260571",옥정2동
127.149057827768,37.7942949284823,"20250630","31270110",소흘읍
127.229560126252,37.8773281012254,"20250630","31270310",군내면
127.235373796343,37.7976211767206,"20250630","31270320",내촌면
127.201062547952,37.8338886704838,"20250630","31270330",가산면
127.171229793644,37.9448992205061,"20250630","31270340",신북면
127.176980743432,38.022914675134,"20250630","31270350",창수면
127.251956488516,38.0026677574852,"20250630","31270360",영중면
127.324301892119,37.9642873177338,"20250630","31270370",일동면
127.385367009652,38.0519089248139,"20250630","31270380",이동면
127.284868606525,38.0738158641386,"20250630","31270390",영북면
127.225146363067,38.1291439472615,"20250630","31270400",관인면
127.285277752047,37.8980547811279,"20250630","31270410",화현면
127.182003713344,37.8942767706176,"20250630","31270510",포천동
127.14684091194,37.8613821518788,"20250630","31270520",선단동
127.580179473728,37.209186206903,"20250630","31280110",가남읍
127.683928180629,37.1911375204044,"20250630","31280310",점동면
127.533404572127,37.3453672924443,"20250630","31280330",흥천면
127.497667594342,37.3965163319429,"20250630","31280340",금사면
127.442052877795,37.4092551163358,"20250630","31280350",산북면
127.602493522559,37.3775945865228,"20250630","31280360",대신면
127.689156527974,37.3562768264614,"20250630","31280370",북내면
127.726455053423,37.2884659197782,"20250630","31280380",강천면
127.577848812023,37.2941106476451,"20250630","31280390",세종대왕면
127.650435415397,37.2558954455463,"20250630","31280510",여흥동
127.618109286994,37.2744532042887,"20250630","31280520",중앙동
127.649049978798,37.3165007973386,"20250630","31280530",오학동
127.114686377332,38.1002768695994,"20250630","31550110",연천읍
127.037185511135,37.9944253823009,"20250630","31550120",전곡읍
127.037898744141,38.0749023640757,"20250630","31550310",군남면
127.102086793018,38.0107857047638,"20250630","31550320",청산면
126.900058091145,38.0291970719816,"20250630","31550330",백학면
126.976956939125,38.0362975360736,"20250630","31550340",미산면
126.943225915914,38.0970911125837,"20250630","31550350",왕징면
127.105868550358,38.1987700570692,"20250630","31550360",신서면
127.005944627702,38.1665793997731,"20250630","31550370",중면
126.851325744797,37.994034831551,"20250630","31550380",장남면
127.487520567654,37.8288256117664,"20250630","31570110",가평읍
127.499139392741,37.6533317747397,"20250630","31570310",설악면
127.429324232876,37.7297565326581,"20250630","31570320",청평면
127.337769719094,37.7907614345897,"20250630","31570330",상면
127.49412963277,37.9445267575566,"20250630","31570350",북면
127.371755185149,37.8671047417572,"20250630","31570360",조종면
127.514070188874,37.4935555410591,"20250630","31580110",양평읍
127.467692086598,37.4610696901702,"20250630","31580310",강상면
127.411762067335,37.4680896709079,"20250630","31580320",강하면
127.380263186254,37.5412782188799,"20250630","31580330",양서면
127.486517088644,37.5517811481865,"20250630","31580340",옥천면
127.40634260425,37.609322051136,"20250630","31580350",서종면
127.635824527813,37.5828231772431,"20250630","31580360",단월면
127.752206197157,37.5482103918862,"20250630","31580370",청운면
127.742221043449,37.442815690738,"20250630","31580380",양동면
127.651431156107,37.448682396053,"20250630","31580390",지평면
127.588288362463,37.5197401258269,"20250630","31580400",용문면
127.549498753874,37.4398944536907,"20250630","31580410",개군면
