기준월,행정동코드,매출금액,행정구역,총인구수,월유동인구수,년도,spatial_cluster
2,4146559000,1681509,경기도 용인시 수지구 성복동,54721,659925.3,2025,2
3,4146559000,1484143,경기도 용인시 수지구 성복동,54670,702084.3,2025,2
4,4146559000,1262869,경기도 용인시 수지구 성복동,54543,674769.1,2025,2
5,4146559000,1548935,경기도 용인시 수지구 성복동,54484,704214.3,2025,2
6,4146559000,1259938,경기도 용인시 수지구 성복동,54452,683748.5,2025,2
7,4148051000,112771503,경기도 파주시 금촌1동,21977,122385.02,2023,1
8,4148051000,13683571,경기도 파주시 금촌1동,21881,116051.23,2023,1
9,4148051000,2681531,경기도 파주시 금촌1동,21809,117544.67,2023,1
10,4148051000,2640841,경기도 파주시 금촌1동,21673,117710.3,2023,1
11,4148051000,2405270,경기도 파주시 금촌1동,21617,118049.19,2023,1
12,4148051000,2692416,경기도 파주시 금촌1동,21594,112463.43,2023,1
1,4148051000,4194240,경기도 파주시 금촌1동,21494,122105.62,2024,1
2,4148051000,3796754,경기도 파주시 금촌1동,21428,115252.65,2024,1
3,4148051000,2873821,경기도 파주시 금촌1동,21349,124072.14,2024,1
4,4148051000,3929760,경기도 파주시 금촌1동,21345,115278.95,2024,1
5,4148051000,3009549,경기도 파주시 금촌1동,21307,118056.69,2024,1
6,4148051000,3069639,경기도 파주시 금촌1동,21242,114555.57,2024,1
7,4148051000,5248384,경기도 파주시 금촌1동,21258,118279.79,2024,1
8,4148051000,3605307,경기도 파주시 금촌1동,21254,111310.7,2024,1
9,4148051000,4107583,경기도 파주시 금촌1동,21225,121549.2,2024,1
10,4148051000,2954156,경기도 파주시 금촌1동,21163,118980.79,2024,1
11,4148051000,4305757,경기도 파주시 금촌1동,21119,122934.81,2024,1
12,4148051000,4029108,경기도 파주시 금촌1동,21073,119259.15,2024,1
1,4148051000,4945194,경기도 파주시 금촌1동,21043,125228.09,2025,1
2,4148051000,7932589,경기도 파주시 금촌1동,21011,117685.41,2025,1
3,4148051000,5945760,경기도 파주시 금촌1동,20994,118994.65,2025,1
4,4148051000,4001365,경기도 파주시 금촌1동,21019,116867.56,2025,1
5,4148051000,4374232,경기도 파주시 금촌1동,21029,119380.16,2025,1
6,4148051000,4651287,경기도 파주시 금촌1동,21026,118233.22,2025,1
7,4148052000,180140164,경기도 파주시 금촌2동,31740,108227.88,2023,1
8,4148052000,24045572,경기도 파주시 금촌2동,31637,104926.0,2023,1
9,4148052000,554506,경기도 파주시 금촌2동,31622,107622.61,2023,1
10,4148052000,543322,경기도 파주시 금촌2동,31562,108461.96,2023,1
11,4148052000,318498,경기도 파주시 금촌2동,31542,108573.06,2023,1
12,4148052000,568204,경기도 파주시 금촌2동,31506,107135.86,2023,1
1,4148052000,536338,경기도 파주시 금촌2동,31410,110475.25,2024,1
2,4148052000,637886,경기도 파주시 금촌2동,31167,109848.6,2024,1
3,4148052000,495214,경기도 파주시 금촌2동,31084,109792.51,2024,1
4,4148052000,757552,경기도 파주시 금촌2동,30988,111019.02,2024,1
5,4148052000,542680,경기도 파주시 금촌2동,30903,113006.61,2024,1
6,4148052000,641238,경기도 파주시 금촌2동,30925,109455.13,2024,1
7,4148052000,838106,경기도 파주시 금촌2동,30820,110897.65,2024,1
8,4148052000,637998,경기도 파주시 금촌2동,30758,109693.72,2024,1
9,4148052000,628850,경기도 파주시 금촌2동,30735,115125.68,2024,1
10,4148052000,925522,경기도 파주시 금촌2동,30684,111982.76,2024,1
11,4148052000,1054266,경기도 파주시 금촌2동,30649,108215.76,2024,1
12,4148052000,969384,경기도 파주시 금촌2동,30613,107061.26,2024,1
1,4148052000,1174984,경기도 파주시 금촌2동,30610,111685.13,2025,1
2,4148052000,1660654,경기도 파주시 금촌2동,30504,102665.59,2025,1
3,4148052000,931798,경기도 파주시 금촌2동,30433,109812.98,2025,1
4,4148052000,813992,경기도 파주시 금촌2동,30354,108470.15,2025,1
5,4148052000,864820,경기도 파주시 금촌2동,30319,112235.35,2025,1
6,4148052000,847472,경기도 파주시 금촌2동,30282,115921.18,2025,1
7,4148053000,52731907,경기도 파주시 금촌3동,26009,24839.26,2023,1
8,4148053000,11198770,경기도 파주시 금촌3동,25974,24118.26,2023,1
9,4148053000,918948,경기도 파주시 금촌3동,25862,24750.07,2023,1
10,4148053000,1111286,경기도 파주시 금촌3동,25820,24248.01,2023,1
11,4148053000,901598,경기도 파주시 금촌3동,25768,25096.3,2023,1
12,4148053000,793106,경기도 파주시 금촌3동,25721,24033.95,2023,1
1,4148053000,1211374,경기도 파주시 금촌3동,25596,23868.35,2024,1
2,4148053000,998312,경기도 파주시 금촌3동,25421,23200.58,2024,1
3,4148053000,814162,경기도 파주시 금촌3동,25317,24554.72,2024,1
4,4148053000,1321544,경기도 파주시 금촌3동,25247,24927.8,2024,1
5,4148053000,1317518,경기도 파주시 금촌3동,25153,24444.32,2024,1
6,4148053000,1343936,경기도 파주시 금촌3동,25123,23921.04,2024,1
7,4148053000,1197922,경기도 파주시 금촌3동,25021,26331.52,2024,1
8,4148053000,1100514,경기도 파주시 금촌3동,24992,24180.08,2024,1
9,4148053000,1173026,경기도 파주시 금촌3동,24946,28071.3,2024,1
10,4148053000,917248,경기도 파주시 금촌3동,24856,24493.91,2024,1
11,4148053000,1028304,경기도 파주시 금촌3동,24760,22961.97,2024,1
12,4148053000,868220,경기도 파주시 금촌3동,24757,21730.75,2024,1
1,4148053000,1830024,경기도 파주시 금촌3동,24721,24243.9,2025,1
2,4148053000,3239446,경기도 파주시 금촌3동,24664,22032.63,2025,1
3,4148053000,2164986,경기도 파주시 금촌3동,24640,22865.63,2025,1
4,4148053000,1617446,경기도 파주시 금촌3동,24612,22831.68,2025,1
5,4148053000,1716082,경기도 파주시 금촌3동,24587,22907.31,2025,1
6,4148053000,1389948,경기도 파주시 금촌3동,24547,22422.14,2025,1
7,4148054000,201529774,경기도 파주시 교하동,7593,46310.51,2023,1
8,4148054000,53500862,경기도 파주시 교하동,7571,46671.53,2023,1
9,4148054000,39941139,경기도 파주시 교하동,7482,45170.12,2023,1
10,4148054000,28482173,경기도 파주시 교하동,7461,47367.33,2023,1
11,4148054000,3587960,경기도 파주시 교하동,7458,46398.57,2023,1
12,4148054000,4287296,경기도 파주시 교하동,7415,43142.94,2023,1
1,4148054000,5772553,경기도 파주시 교하동,7395,41875.94,2024,1
2,4148054000,6553408,경기도 파주시 교하동,7381,39145.57,2024,1
3,4148054000,4318319,경기도 파주시 교하동,7361,41845.39,2024,1
4,4148054000,7367227,경기도 파주시 교하동,7358,40477.34,2024,1
5,4148054000,5597488,경기도 파주시 교하동,7355,43756.6,2024,1
6,4148054000,6355843,경기도 파주시 교하동,7322,40417.02,2024,1
7,4148054000,7790062,경기도 파주시 교하동,7322,42744.38,2024,1
8,4148054000,5966141,경기도 파주시 교하동,7281,42763.64,2024,1
9,4148054000,6914362,경기도 파주시 교하동,7257,44334.42,2024,1
10,4148054000,4528860,경기도 파주시 교하동,7225,43277.39,2024,1
11,4148054000,5422871,경기도 파주시 교하동,7142,40986.51,2024,1
12,4148054000,7143111,경기도 파주시 교하동,7131,38240.91,2024,1
1,4148054000,6259747,경기도 파주시 교하동,7137,39376.46,2025,1
2,4148054000,9258070,경기도 파주시 교하동,7141,39351.59,2025,1
3,4148054000,8265115,경기도 파주시 교하동,7151,40215.9,2025,1
4,4148054000,7690653,경기도 파주시 교하동,7155,39701.11,2025,1
5,4148054000,7980335,경기도 파주시 교하동,7137,39802.34,2025,1
6,4148054000,8983029,경기도 파주시 교하동,7112,38528.78,2025,1
7,4148055000,215107533,경기도 파주시 운정1동,46750,114039.08,2023,1
8,4148055000,27603521,경기도 파주시 운정1동,47188,105771.68,2023,1
9,4148055000,1739704,경기도 파주시 운정1동,47328,106879.82,2023,1
10,4148055000,1494711,경기도 파주시 운정1동,47437,121413.86,2023,1
11,4148055000,1652017,경기도 파주시 운정1동,47502,125851.19,2023,1
12,4148055000,1136676,경기도 파주시 운정1동,47598,120377.4,2023,1
1,4148055000,2276239,경기도 파주시 운정1동,48538,126070.98,2024,1
2,4148055000,2835613,경기도 파주시 운정1동,49906,127030.17,2024,1
3,4148055000,2155426,경기도 파주시 운정1동,50697,139853.27,2024,1
4,4148055000,3478454,경기도 파주시 운정1동,51059,128395.13,2024,1
5,4148055000,2444690,경기도 파주시 운정1동,51273,128141.06,2024,1
6,4148055000,2861645,경기도 파주시 운정1동,51532,121804.86,2024,1
7,4148055000,3737847,경기도 파주시 운정1동,51693,144974.84,2024,1
8,4148055000,2744391,경기도 파주시 운정1동,51782,139101.81,2024,1
9,4148055000,3700708,경기도 파주시 운정1동,51925,145489.16,2024,1
10,4148055000,2476892,경기도 파주시 운정1동,51930,140435.77,2024,1
11,4148055000,3036283,경기도 파주시 운정1동,51960,139308.98,2024,1
12,4148055000,2767804,경기도 파주시 운정1동,51824,140113.95,2024,1
1,4148055000,4018106,경기도 파주시 운정1동,51808,143635.88,2025,1
2,4148055000,6471348,경기도 파주시 운정1동,51726,133299.92,2025,1
3,4148055000,5717661,경기도 파주시 운정1동,51645,147965.5,2025,1
4,4148055000,4133483,경기도 파주시 운정1동,51667,141279.94,2025,1
5,4148055000,3961071,경기도 파주시 운정1동,51668,147406.16,2025,1
6,4148055000,4263648,경기도 파주시 운정1동,52252,143750.45,2025,1
7,4148056000,401474238,경기도 파주시 운정2동,63351,392388.9,2023,1
8,4148056000,59739799,경기도 파주시 운정2동,63512,367366.28,2023,1
9,4148056000,417746,경기도 파주시 운정2동,64140,361808.72,2023,1
10,4148056000,431380,경기도 파주시 운정2동,64632,341716.2,2023,1
11,4148056000,796212,경기도 파주시 운정2동,64782,271770.12,2023,1
12,4148056000,610489,경기도 파주시 운정2동,64860,298773.25,2023,1
1,4148056000,1004992,경기도 파주시 운정2동,64693,319586.6,2024,1
2,4148056000,2148358,경기도 파주시 운정2동,64430,310554.38,2024,1
3,4148056000,1326953,경기도 파주시 운정2동,64382,336164.1,2024,1
4,4148056000,2300959,경기도 파주시 운정2동,64196,301089.5,2024,1
5,4148056000,1377315,경기도 파주시 운정2동,64122,300483.28,2024,1
6,4148056000,1966787,경기도 파주시 운정2동,64115,322557.53,2024,1
7,4148056000,1191948,경기도 파주시 운정2동,64058,381857.1,2024,1
8,4148056000,1695806,경기도 파주시 운정2동,64123,382905.53,2024,1
9,4148056000,1818506,경기도 파주시 운정2동,64126,397189.38,2024,1
10,4148056000,1568360,경기도 파주시 운정2동,64115,377476.8,2024,1
11,4148056000,1627932,경기도 파주시 운정2동,64052,366787.8,2024,1
12,4148056000,1733328,경기도 파주시 운정2동,63984,443129.1,2024,1
1,4148056000,1718196,경기도 파주시 운정2동,63871,449375.84,2025,1
2,4148056000,2941056,경기도 파주시 운정2동,63633,390624.1,2025,1
3,4148056000,2348958,경기도 파주시 운정2동,63571,427864.84,2025,1
4,4148056000,1980552,경기도 파주시 운정2동,63561,418406.3,2025,1
5,4148056000,2556782,경기도 파주시 운정2동,63580,443659.34,2025,1
6,4148056000,3690100,경기도 파주시 운정2동,63661,429990.28,2025,1
7,4148057000,400893900,경기도 파주시 운정3동,69751,376775.8,2023,1
8,4148057000,49937489,경기도 파주시 운정3동,69644,350896.12,2023,1
9,4148057000,956457,경기도 파주시 운정3동,69521,337931.88,2023,1
10,4148057000,912331,경기도 파주시 운정3동,69452,366473.5,2023,1
11,4148057000,684259,경기도 파주시 운정3동,69492,397076.7,2023,1
12,4148057000,772763,경기도 파주시 운정3동,69456,358493.72,2023,1
1,4148057000,1127117,경기도 파주시 운정3동,69350,365877.94,2024,1
2,4148057000,1093184,경기도 파주시 운정3동,69020,367776.22,2024,1
3,4148057000,863833,경기도 파주시 운정3동,68815,398666.94,2024,1
4,4148057000,852013,경기도 파주시 운정3동,68729,368906.97,2024,1
5,4148057000,343108,경기도 파주시 운정3동,68691,381189.75,2024,1
6,4148057000,394444,경기도 파주시 운정3동,68683,360942.72,2024,1
7,4148057000,454011,경기도 파주시 운정3동,68625,378492.9,2024,1
8,4148057000,430159,경기도 파주시 운정3동,68507,331183.03,2024,1
9,4148057000,443995,경기도 파주시 운정3동,68480,368341.66,2024,1
10,4148057000,306670,경기도 파주시 운정3동,68456,353689.44,2024,1
11,4148057000,356552,경기도 파주시 운정3동,68462,349432.72,2024,1
12,4148057000,374589,경기도 파주시 운정3동,68374,380350.72,2024,1
1,4148057000,699553,경기도 파주시 운정3동,68378,361588.4,2025,1
2,4148057000,1627858,경기도 파주시 운정3동,68260,324363.34,2025,1
3,4148057000,1009848,경기도 파주시 운정3동,68172,352106.72,2025,1
4,4148057000,809478,경기도 파주시 운정3동,68162,341430.62,2025,1
5,4148057000,727884,경기도 파주시 운정3동,68149,359326.84,2025,1
6,4148057000,780712,경기도 파주시 운정3동,68070,349928.2,2025,1
7,4150051000,260871624,경기도 이천시 창전동,16266,180690.69,2023,2
8,4150051000,33597609,경기도 이천시 창전동,16143,172748.97,2023,2
9,4150051000,1714629,경기도 이천시 창전동,16090,167545.67,2023,2
10,4150051000,1577602,경기도 이천시 창전동,16083,171929.44,2023,2
11,4150051000,1362298,경기도 이천시 창전동,16036,173863.12,2023,2
12,4150051000,1965155,경기도 이천시 창전동,16018,183224.02,2023,2
1,4150051000,1172032,경기도 이천시 창전동,15972,180724.19,2024,2
2,4150051000,1109583,경기도 이천시 창전동,15947,189531.58,2024,2
3,4150051000,754790,경기도 이천시 창전동,15928,186232.19,2024,2
4,4150051000,1141467,경기도 이천시 창전동,15892,183486.12,2024,2
5,4150051000,982711,경기도 이천시 창전동,15924,189273.77,2024,2
6,4150051000,1291171,경기도 이천시 창전동,15919,180988.2,2024,2
7,4150051000,1217159,경기도 이천시 창전동,15912,190275.1,2024,2
8,4150051000,1036057,경기도 이천시 창전동,15879,183202.4,2024,2
9,4150051000,1063604,경기도 이천시 창전동,15865,192525.23,2024,2
10,4150051000,1016085,경기도 이천시 창전동,15868,182535.2,2024,2
11,4150051000,1125527,경기도 이천시 창전동,15778,180761.81,2024,2
12,4150051000,1370119,경기도 이천시 창전동,15664,184577.95,2024,2
1,4150051000,887143,경기도 이천시 창전동,15603,195329.08,2025,2
2,4150051000,987441,경기도 이천시 창전동,15542,176859.08,2025,2
3,4150051000,1073945,경기도 이천시 창전동,15480,182067.69,2025,2
4,4150051000,1036956,경기도 이천시 창전동,15434,172135.66,2025,2
5,4150051000,1465006,경기도 이천시 창전동,15419,176514.81,2025,2
6,4150051000,1318198,경기도 이천시 창전동,15411,172952.1,2025,2
7,4150051500,386922961,경기도 이천시 증포동,57425,104006.07,2023,2
8,4150051500,61117782,경기도 이천시 증포동,57421,96092.45,2023,2
9,4150051500,3519071,경기도 이천시 증포동,57510,95701.87,2023,2
10,4150051500,4147468,경기도 이천시 증포동,57509,97752.72,2023,2
11,4150051500,3794793,경기도 이천시 증포동,57542,98239.96,2023,2
12,4150051500,5715255,경기도 이천시 증포동,57574,97854.48,2023,2
1,4150051500,3140306,경기도 이천시 증포동,57554,93085.48,2024,2
2,4150051500,2658461,경기도 이천시 증포동,57482,92552.82,2024,2
3,4150051500,1935746,경기도 이천시 증포동,57351,100022.81,2024,2
4,4150051500,3581000,경기도 이천시 증포동,57292,102734.99,2024,2
5,4150051500,3080293,경기도 이천시 증포동,57215,99519.97,2024,2
6,4150051500,3948570,경기도 이천시 증포동,57188,91351.1,2024,2
7,4150051500,3690242,경기도 이천시 증포동,57136,96112.84,2024,2
8,4150051500,3142152,경기도 이천시 증포동,57115,94170.63,2024,2
9,4150051500,3921836,경기도 이천시 증포동,57080,100678.83,2024,2
10,4150051500,3786030,경기도 이천시 증포동,57026,94787.57,2024,2
11,4150051500,4214660,경기도 이천시 증포동,56892,92204.77,2024,2
12,4150051500,6182488,경기도 이천시 증포동,56504,94489.26,2024,2
1,4150051500,3104838,경기도 이천시 증포동,56212,97856.94,2025,2
2,4150051500,3349139,경기도 이천시 증포동,56038,87367.51,2025,2
3,4150051500,2949756,경기도 이천시 증포동,55980,95448.51,2025,2
4,4150051500,3209430,경기도 이천시 증포동,55921,94177.16,2025,2
5,4150051500,3517144,경기도 이천시 증포동,55862,96667.92,2025,2
6,4150051500,3154462,경기도 이천시 증포동,55836,92369.01,2025,2
7,4150052000,183398925,경기도 이천시 중리동,15367,41564.32,2023,2
